,repo,user,pr_title,pr_body,commits
997,EbookFoundation/free-programming-books,eshellman,Add ML item to resolve #6319,"## What does this PR do?
Add resource(s) | Remove resource(s) | Add info | Improve repo

## For resources
### Description

### Why is this valuable (or not)?

### How do we know it's really free?

### For book lists, is it a book? For course lists, is it a course? etc.

## Checklist:
- [ ] Read our [contributing guidelines](LINK
- [ ] Search for duplicates.
- [ ] Include author(s) and platform where appropriate.
- [ ] Put lists in alphabetical order, correct spacing.
- [ ] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",2
998,EbookFoundation/free-programming-books,davorpa,chore: Complete podcast (ES) attributions,"## What does this PR do?
Add info | Improve repo

## For resources
### Description

- Complete attributions of each resource
- Change some resources url for one with multiplatform e.g. `anchor.fm`

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",3
999,EbookFoundation/free-programming-books,davorpa,chore: Bump pr/endrose/6163 - added belajar vue js,"## What does this PR do?

Resolve #6163 conflicts adding suggested changes. Most of the resources was already listed, so in those cases complete info according to review suggestions.

### Why is this valuable (or not)?

Resolves #6163, Closes #6163, Locks #6163

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates. #6163
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",15
1000,EbookFoundation/free-programming-books,eshellman,add polish git cheatsheet from #6008 and Allison's Vim from #6091,"## What does this PR do?
- Add polish git cheatsheet from #6008 
- Add language notations in cheatsheets where clear from title/author
- Add polish git cheatsheet from #6091

Resolves #6008, Resolves #6091, Resolves #5586

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

",3
1001,EbookFoundation/free-programming-books,armanabkar,Add Objective-C category and a course,"## What does this PR do?
It adds Objective-C category and Objective-C for Swift Developers course

### How do we know it's really free?
It's a free Udacity course.

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)",3
1002,EbookFoundation/free-programming-books,eshellman,update dead matlab link,"replaces #6229 (conflicts)

Resolves #6229",2
1003,EbookFoundation/free-programming-books,Existential-nonce,Add tutorialspoint's git tutorial and some assembly guides,"## What does this PR do?
Add resources

## For resources
### Description
- added git and x86 assembly courses

### Why is this valuable (or not)?
- I believe assembly is an important language to learn for low level development. For git, I believe every software engineer should be well oriented with git and it's essential when it comes to large projects or professional version control management.

### How do we know it's really free?
they're all website that don't ask for any kind of subscription or anything.

### For book lists, is it a book? For course lists, is it a course? etc.
they're books.

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",3
1004,EbookFoundation/free-programming-books,armanabkar,Add new iOS and Swift courses to free-courses-en.md,"## What does this PR do?
I added new iOS and Swift courses.

### Why is this valuable (or not)?
They are great instructors.

### How do we know it's really free?
They are Youtube videos and don't require any subscription.
",1
1005,EbookFoundation/free-programming-books,davorpa,docs: update statistic counters of the repo,"## What does this PR do?
Add info | Improve repo

## For resources
### Description

Update statistics of the repo that can be seen in README.md

Period: From `6-Jul-2021` to `03-Nov-2021`

>+10k new stars _(since 29 Ago)_
+700 new commits
+300 new contributors
+2k new forks

Previous update: #5505 <- #5425
## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",1
1006,EbookFoundation/free-programming-books,davorpa,feat: Add Docker cheatsheets (english & spanish),"## What does this PR do?
Add resource(s)

## For resources
### Description

Added a category and list  the most ranked cheatsheets in it.

### Why is this valuable (or not)?

Cheatsheets help to remember the most important commands.

Here some of related with Docker CLI, Dockerfiles and `docker-compose.yml`

There are also someones with best practices about.

### How do we know it's really free?
Unlicensed, CC3-By or MIT projects

### For book lists, is it a book? For course lists, is it a course? etc.
Its genre is cheatsheets

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",21
1007,EbookFoundation/free-programming-books,armanabkar,add new podcasts to free-podcasts-screencasts-fa_IR.md,"## What does this PR do?
I added new podcasts.

### Why is this valuable (or not)?
They are about software engineering and technology.

### How do we know it's really free?
They are podcasts!",6
1008,EbookFoundation/free-programming-books,renol767,Add Machine Learning Courses (Classic Time Series Forecasting),"Courses on Youtube Machine Learning (Classic Time Series Forecasting)

## What does this PR do?
Add resource(s)

## For resources
### Description
course from youtube on classical time series forecasting

### Why is this valuable (or not)?
because I've learned it

### How do we know it's really free?
Because From Youtube

### For book lists, is it a book? For course lists, is it a course? etc.
Yes, its a course

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",2
1009,EbookFoundation/free-programming-books,davorpa,chore: Bump pr/ahmadsoni/patch-1: create curse C #5647,"## What does this PR do?
Add resource(s) | Improve repo

## For resources
### Description

Pull request #5647 made by @ahmadsoni is detached, has merge conflicts and needs changes.

I'd been applied all suggested changes to carry it forward.

### Why is this valuable (or not)?

Resolves #5647, Closes #5647 , Locks #5647

### How do we know it's really free?

### For book lists, is it a book? For course lists, is it a course? etc.

It's a tutorial / guide

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates. #5647 
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",6
1010,EbookFoundation/free-programming-books,baktiyarov21,Add new Spring and Junit resources,"* Add new Spring resources from sysout.ru
* Add new Junit resource from coderlessons.com

## For resources
Sysout.ru - Java, Spring and Git tutorials
### Description
Learn functionality of Spring Framework componets

### Why is this valuable (or not)?
Novice Java developers can learn to work with the framework

### How do we know it's really free?
Anyone can go to their website and use the examples to learn. Each theme has its own code on github

### For book lists, is it a book? For course lists, is it a course? etc.
It's site with tutorials.

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [ ] Put lists in alphabetical order, correct spacing.
- [ ] Add needed indications (PDF, access notes, under construction)
",2
1011,EbookFoundation/free-programming-books,davorpa,feat(books): `CI/CD for Monorepos` by SemaphoreCI,"## What does this PR do?
Add resource(s)

## For resources
### Description

CI/CD for Monorepos: Effectively building, testing, and deploying code with monorepos

Author: Pablo Tomas Fernandez Zavalia,
Editor:   Marko Anastasov, 
Publisher: SemaphoreCI
Format: PDF, EPUB, Kindle, Markdown, TeX
Year: 2021

Sources Repo: LINK
Download Page: LINK
Back PDF: LINK

### Why is this valuable (or not)?

DevOps Culture is very important today. Monorepos is welcoming back, so join all together!

### How do we know it's really free?

At page 5:
> This work is licensed under Creative Commmons Attribution-NonCommercialNoDerivatives 4.0 International. To view a copy of this license, visit LINK
> This book is open source: LINK


### For book lists, is it a book? For course lists, is it a course? etc.

It's a Book

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",3
1012,EbookFoundation/free-programming-books,armanabkar,fix grammar mistakes in HOWTO-fa_IR.md,"I corrected two of the verbs

",1
1013,EbookFoundation/free-programming-books,Sara-cos,Resourses,"## What does this PR do?
Add resources 

## For resources
### Description
Added cloud computing free course and data science beginner course

### Why is this valuable (or not)?
The cloud computing course covers all the cloud computing topics and a beginner course in data science is really necessary

### How do we know it's really free?
Yes its free

### For book lists, is it a book? For course lists, is it a course? etc.
Its course.

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",5
1014,EbookFoundation/free-programming-books,Sara-cos,course additions,"## What does this PR do?
Add resources 

## For resources
### Description
Added cloud computing free course and data science beginner course

### Why is this valuable (or not)?
The cloud computing course covers all the cloud computing topics and a beginner course in data science is really necessary

### How do we know it's really free?
Yes its free

### For book lists, is it a book? For course lists, is it a course? etc.
Its course.

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",2
1015,EbookFoundation/free-programming-books,armanabkar,add parsclick podcast to free-podcasts-screencasts-fa_IR.md,I added Parsclick podcast from Amir Azimi to free-podcasts-screencasts-fa_IR.md,2
1016,EbookFoundation/free-programming-books,davorpa,fix(docs)!: Ukrainian language code is `uk` not `ua`,"## What does this PR do?
 Improve repo

## For resources
### Description

Rename `books` and `courses` files and update targets in README.MD.

### Why is this valuable (or not)?

Standardize language codes acording to ICU requirements.

See: LINK


## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] See detection: LINK 

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",3
1017,EbookFoundation/free-programming-books,tsleolima,Adding course of kotlin,"## What does this PR do?
Add resource

## For resources
### Description
Adding a free kotlin course

### Why is this valuable (or not)?
Kotlin is a well-regarded new language

### How do we know it's really free?
yes, found it on youtube

### For book lists, is it a book? For course lists, is it a course? etc.

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",1
1018,EbookFoundation/free-programming-books,Lucas-yago,Update c free course,"## What does this PR do?
Add resource(s)

## For resources
### Description
c course for beginners
### Why is this valuable (or not)?
C course that teaches from algorithms to data structure for free
### How do we know it's really free?
It's free on youtube
### For book lists, is it a book? For course lists, is it a course? etc.
Course
## Checklist:
- [ x ] Read our [contributing guidelines](LINK
- [ x ] Search for duplicates.
- [ x ] Include author(s) and platform where appropriate.
- [ x ] Put lists in alphabetical order, correct spacing.
- [ x ] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",7
1019,EbookFoundation/free-programming-books,chauxvive,"Add ""Flutter in Action"" ebook, Eric Windmill","Adding a good free ebook on Flutter

## What does this PR do?
Add resource

## For resources
### Description
This is Eric Windmill's Free ebook on flutter, online in its entirety

### Why is this valuable (or not)?
This is a pretty solid reference on flutter with a lot of info here

### How do we know it's really free?
The whole book is produced in its entirety on the site cited

### For book lists, is it a book? For course lists, is it a course? etc.
It is in fact a book! 

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",1
1020,EbookFoundation/free-programming-books,Lucas-yago,Update node.js free course,"## What does this PR do?
Add resource(s)

## For resources
### Description
learn node.js from the beginning
### Why is this valuable (or not)?
you will learn how to use node js and framework concepts for free
### How do we know it's really free?
It's free on youtube
### For book lists, is it a book? For course lists, is it a course? etc.
Course
## Checklist:
- [ x ] Read our [contributing guidelines](LINK
- [ x ] Search for duplicates.
- [ x ] Include author(s) and platform where appropriate.
- [ x ] Put lists in alphabetical order, correct spacing.
- [ x ] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",6
1021,EbookFoundation/free-programming-books,chauxvive,"Added ""Learning the elixir language"" ebook","I didn't see this in the list or pending pull requests. Thanks for maintaining this- I am excited about using it now that I know it exists.

## What does this PR do?
Add resource(s) | Remove resource(s) | Add info | Improve repo

## For resources
### Description

### Why is this valuable (or not)?

### How do we know it's really free?

### For book lists, is it a book? For course lists, is it a course? etc.

## Checklist:
- [ ] Read our [contributing guidelines](LINK
- [ ] Search for duplicates.
- [ ] Include author(s) and platform where appropriate.
- [ ] Put lists in alphabetical order, correct spacing.
- [ ] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",2
1022,EbookFoundation/free-programming-books,Lucas-yago,Update network free course,"## What does this PR do?
Add resource(s) 

## For resources
### Description
Computer Networks course on youtube
### Why is this valuable (or not)?
network course that teaches you from the beginning easily
### How do we know it's really free?
It's free on youtube
### For book lists, is it a book? For course lists, is it a course? etc.
Course
## Checklist:
- [ x ] Read our [contributing guidelines](LINK
- [ x ] Search for duplicates.
- [ x ] Include author(s) and platform where appropriate.
- [ x ] Put lists in alphabetical order, correct spacing.
- [ x ] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",3
1023,EbookFoundation/free-programming-books,Lucas-yago,Network free course,"## What does this PR do?
Add resource(s) 

## For resources 
### Description
Computer Networks course on youtube

### Why is this valuable (or not)?
network course that teaches you from the beginning easily

### How do we know it's really free?
It's free on youtube

### For book lists, is it a book? For course lists, is it a course? etc.
Course

## Checklist:
- [ x ] Read our [contributing guidelines](LINK
- [ x ] Search for duplicates.
- [ x ] Include author(s) and platform where appropriate.
- [ x ] Put lists in alphabetical order, correct spacing.
- [ x ] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",2
1024,EbookFoundation/free-programming-books,mohamedation,Various updates to Arabic books,"## What does this PR do?
Add info | Improve repo

## For resources
### Description
- various updates to Arabic books (authors, translators, official site..etc)
### Why is this valuable (or not)?

### How do we know it's really free?

### For book lists, is it a book? For course lists, is it a course? etc.

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",14
1025,EbookFoundation/free-programming-books,tsleolima,Adding course of deep learning,"## What does this PR do?
Add resource

## For resources
### Description
Course of deep learning on youtube

### Why is this valuable (or not)?
Deep learning is being used a lot in recent years

### How do we know it's really free?
It's free on youtube

### For book lists, is it a book? For course lists, is it a course? etc.
Course

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",3
1026,EbookFoundation/free-programming-books,veganaize,Add Data Structures - Aditya CSE,"Creative Commons by/sa 3.0 (license on last page)

check_urls=LINK

## What does this PR do?
Add resource

## For resources
### Description
Data Structures Book

### Why is this valuable (or not)?
503 pages of details on programming data structures, including charts and source code.

### How do we know it's really free?
CC BY/SA 3.0 license details on last page (page numbered: 496; actual page: 503)

### For book lists, is it a book? For course lists, is it a course? etc.
Book

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",2
1027,EbookFoundation/free-programming-books,Shubuo,docs: Add HOWTO in Turkish,"## What does this PR do?
**Add resource(s)** | Remove resource(s) | Add info | Improve repo

## For resources
### Description
For hacktoberfest purpose

### Why is this valuable (or not)?

### How do we know it's really free?

### For book lists, is it a book? For course lists, is it a course? etc.

## Checklist:
- [ ] Read our [contributing guidelines](LINK
- [ ] Search for duplicates.
- [ ] Include author(s) and platform where appropriate.
- [ ] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",2
1028,EbookFoundation/free-programming-books,gioalmeida-ml,Tecnicas de programacao PT-BR,"## What does this PR do?
Add resource(s) | Remove resource(s) | Add info | Improve repo

## For resources
### Description

### Why is this valuable (or not)?

### How do we know it's really free?

### For book lists, is it a book? For course lists, is it a course? etc.

## Checklist:
- [ ] Read our [contributing guidelines](LINK
- [ ] Search for duplicates.
- [ ] Include author(s) and platform where appropriate.
- [ ] Put lists in alphabetical order, correct spacing.
- [ ] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",1
1029,EbookFoundation/free-programming-books,mohamedation,added a resource in Networking section,"## What does this PR do?
- Add resource

## For resources
### Description
added ""Securing Wireless Networks for the Home User Guide"" to the Networking section
### Why is this valuable (or not)?
- there should be a simple guide on how to improve the security of the wireless networks for the average home users.
### How do we know it's really free?
- I am the creator of the guide
### For book lists, is it a book? For course lists, is it a course? etc.
- book/guide
## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",1
1030,EbookFoundation/free-programming-books,chanibal,"Added C++ book ""More C++ Idioms""","## What does this PR do?
Add resource(s): a new C++ book

## For resources
### Description
Describes a lot of functional patterns used in the C++ language. 

### Why is this valuable (or not)?
This book is quite unknown, but shouldn't be. It has great and quite unique mini-tutorials on how to use idioms that knowledge of is often taken for granted when someone mentions some solution.

### How do we know it's really free?
Its on wikibooks, it has been authored there.

### For book lists, is it a book? For course lists, is it a course? etc.
It is a book, it's self contained and while it contains stubs for expanding into new idioms, it has value in the form it currently is.

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",1
1031,EbookFoundation/free-programming-books,akshayprog,ReactJS Tutorial Course,"## What does this PR do?
Add resource(s) | Remove resource(s) | Add info | Improve repo

## For resources
### Description

### Why is this valuable (or not)?

### How do we know it's really free?

### For book lists, is it a book? For course lists, is it a course? etc.

## Checklist:
- [ ] Read our [contributing guidelines](LINK
- [ ] Search for duplicates.
- [ ] Include author(s) and platform where appropriate.
- [ ] Put lists in alphabetical order, correct spacing.
- [ ] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",3
1032,EbookFoundation/free-programming-books,akshayprog,Added C Programming Course in English,"## What does this PR do?
Add resource(s) | Remove resource(s) | Add info | Improve repo

## For resources
### Description

### Why is this valuable (or not)?

### How do we know it's really free?

### For book lists, is it a book? For course lists, is it a course? etc.

## Checklist:
- [ ] Read our [contributing guidelines](LINK
- [ ] Search for duplicates.
- [ ] Include author(s) and platform where appropriate.
- [ ] Put lists in alphabetical order, correct spacing.
- [ ] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",3
1033,EbookFoundation/free-programming-books,mann01,Update free-courses-hi.md,"## What does this PR do?
Add resource(s) | Remove resource(s) | Add info | Improve repo

## For resources
### Description

### Why is this valuable (or not)?

### How do we know it's really free?

### For book lists, is it a book? For course lists, is it a course? etc.

## Checklist:
- [ ] Read our [contributing guidelines](LINK
- [ ] Search for duplicates.
- [ ] Include author(s) and platform where appropriate.
- [ ] Put lists in alphabetical order, correct spacing.
- [ ] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",1
1034,EbookFoundation/free-programming-books,mann01,Added some spark tutorials,"## What does this PR do?
Add resource(s) | Remove resource(s) | Add info | Improve repo

## For resources
### Description

### Why is this valuable (or not)?

### How do we know it's really free?

### For book lists, is it a book? For course lists, is it a course? etc.

## Checklist:
- [ ] Read our [contributing guidelines](LINK
- [ ] Search for duplicates.
- [ ] Include author(s) and platform where appropriate.
- [ ] Put lists in alphabetical order, correct spacing.
- [ ] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",5
1035,EbookFoundation/free-programming-books,sohamds1,Update free-courses-en.md,"Changed the spelling mistake of Kunal Kushwaha's name.

## What does this PR do?
Improve repo

## For resources
### Description

### Why is this valuable (or not)?

### How do we know it's really free?

### For book lists, is it a book? For course lists, is it a course? etc.

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",1
1036,EbookFoundation/free-programming-books,Quenrelia,Add podcasts to English list,"## What does this PR do?
Add resource(s)

## For resources
### Description
Added a few podcasts to the list of English podcats

### Why is this valuable (or not)?
I believe they are nice podcasts, useful for developers.

### How do we know it's really free?

### For book lists, is it a book? For course lists, is it a course? etc.

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",1
1037,EbookFoundation/free-programming-books,spao234,Update free-courses-pt_BR.md,"## What does this PR do?
Add resource(s) | Remove resource(s) | Add info | Improve repo

## For resources
### Description
Added a course link.

### Why is this valuable (or not)?
It's valuable because it's a totally dynamic course.

### How do we know it's really free?
It's on Youtube

### For book lists, is it a book? For course lists, is it a course? etc.
Course List

## Checklist:
- [X] Read our [contributing guidelines](LINK
- [X] Search for duplicates.
- [X] Include author(s) and platform where appropriate.
- [X] Put lists in alphabetical order, correct spacing.
- [X] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",4
1038,EbookFoundation/free-programming-books,spao234,Update free-courses-pt_BR.md,"## What does this PR do?
Add resource(s) | Remove resource(s) | Add info | Improve repo

## For resources
### Description
Added a course link.

### Why is this valuable (or not)?
It's valuable because it's a totally dynamic course.

### How do we know it's really free?
Está no Youtube


### For book lists, is it a book? For course lists, is it a course? etc.
Course

## Checklist:
- [X] Read our [contributing guidelines](LINK
- [X] Search for duplicates.
- [X] Include author(s) and platform where appropriate.
- [X] Put lists in alphabetical order, correct spacing.
- [X] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",1
1039,EbookFoundation/free-programming-books,jyoti-bhogal,added book on 'Time Series Analysis',"Added a book for Time Series Analysis with R

## What does this PR do?
**Add resource(s)** | Remove resource(s) | **Add info** | Improve repo

## For resources
### Description

### Why is this valuable (or not)?
It is a book on Time Series Analysis. It has examples in R.

### How do we know it's really free?
It is available on an official website. The link takes the user directly to the book.

### For book lists, is it a book? For course lists, is it a course? etc.
Yes, it is a book.

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",2
1040,EbookFoundation/free-programming-books,SaranjeetKaur,added 'blogdown' book,"## What does this PR do?
**Add resource(s)** | Remove resource(s) | **Add info** | Improve repo

It adds the book 'blogdown: Creating Websites with R Markdown' to the R programming language section.

## For resources
### Description

### Why is this valuable (or not)?

Yes, it provides reading material on creating websites with R Markdown.

### How do we know it's really free?

It is freely available on its official website.

### For book lists, is it a book? For course lists, is it a course? etc.

Yes, it is a book.

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",1
1041,EbookFoundation/free-programming-books,Harshita-Kohli,Updated the name and link of OO Programming with Object COBOL,"## What does this PR do?
Resolves #6528 

## For resources
### Description
Updated the name and link of OO Programming with Object COBOL. The HTML document shows you how to write object-oriented programs using Micro Focus Object COBOL. 

### Why is this valuable (or not)?
Valuable, as it introduces us to the Micro Focus support for object-orientation (OO). It helps us to use Object COBOL classes in COBOL programs, and also tells us how to write our own Object COBOL classes. It has explanations of concepts, programming tutorials, programming documentation and information about the Micro Focus Class Library.

### How do we know it's really free?
It is available as an HTML document and is freely accessible.

### For book lists, is it a book? For course lists, is it a course? etc.

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",16
1042,EbookFoundation/free-programming-books,Quenrelia,Fix title in document,"## What does this PR do?
 Improve repo

## For resources
### Description
One title of the document what misspelled. I corrected the title and the link associated with it.

### Why is this valuable (or not)?

### How do we know it's really free?

### For book lists, is it a book? For course lists, is it a course? etc.

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",1
1043,EbookFoundation/free-programming-books,kartikay23,added free courses,"## What does this PR do?
Add resource(s) | Remove resource(s) | Add info | Improve repo

## For resources
### Description

### Why is this valuable (or not)?

### How do we know it's really free?

### For book lists, is it a book? For course lists, is it a course? etc.

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",5
1044,EbookFoundation/free-programming-books,kartikay23,Added free courses,"Added free courses with their link for machine learning and data science.

## What does this PR do?
Add resource(s) | Remove resource(s) | Add info | Improve repo

## For resources
### Description

### Why is this valuable (or not)?

### How do we know it's really free?
 I have taken the course myself for free.

### For book lists, is it a book? For course lists, is it a course? etc.

## Checklist:
- [x] Read our [contributing guidelines](LINK
- [x] Search for duplicates.
- [x] Include author(s) and platform where appropriate.
- [x] Put lists in alphabetical order, correct spacing.
- [x] Add needed indications (PDF, access notes, under construction)

## Follow-up

- Check the status of GitHub Actions and resolve any reported warnings!
",3
